product_id,product_name,transport_method,cost_per_unit,fixed_cost,supplier_id
16821302,"vitaminwater xxx, electrolyte enhanced water w/ vitamins, aai-blueberry-pomegranate drink, 20 fl oz",Truck,2.82,53.68,1735
16821302,"vitaminwater xxx, electrolyte enhanced water w/ vitamins, aai-blueberry-pomegranate drink, 20 fl oz",Train,1.07,25.04,1736
16821302,"vitaminwater xxx, electrolyte enhanced water w/ vitamins, aai-blueberry-pomegranate drink, 20 fl oz",Air,9.56,143.55,1737
17018124,"Pedialyte Electrolyte Powder, Electrolyte Drink, Variety Pack, Powder Sticks, 0.3 oz, 8 Count",Truck,2.58,131.16,1738
17018124,"Pedialyte Electrolyte Powder, Electrolyte Drink, Variety Pack, Powder Sticks, 0.3 oz, 8 Count",Train,1.23,190.98,1739
17018124,"Pedialyte Electrolyte Powder, Electrolyte Drink, Variety Pack, Powder Sticks, 0.3 oz, 8 Count",Air,4.87,29.75,1740
15567258,"vitaminwater energy electrolyte enhanced water w/ vitamins, tropical citrus drink, 20 fl oz",Truck,2.11,153.54,1741
15567258,"vitaminwater energy electrolyte enhanced water w/ vitamins, tropical citrus drink, 20 fl oz",Train,0.9,100.18,1742
15567258,"vitaminwater energy electrolyte enhanced water w/ vitamins, tropical citrus drink, 20 fl oz",Air,5.53,171.62,1743
23382650,"Eternal Energy Premium Energy Shot, Grape, 1.93 fl oz, 6 Count",Truck,2.94,81.1,1744
23382650,"Eternal Energy Premium Energy Shot, Grape, 1.93 fl oz, 6 Count",Train,1.87,98.72,1745
23382650,"Eternal Energy Premium Energy Shot, Grape, 1.93 fl oz, 6 Count",Air,8.71,24.08,1746
405156887,"5-hour ENERGY Shot, Extra Strength, Grape, 1.93 oz, 15 Count",Truck,2.78,178.17,1747
405156887,"5-hour ENERGY Shot, Extra Strength, Grape, 1.93 oz, 15 Count",Train,1.94,88.17,1748
405156887,"5-hour ENERGY Shot, Extra Strength, Grape, 1.93 oz, 15 Count",Air,8.56,193.43,1749
26543478,"5-hour ENERGY Shot, Extra Strength, Grape, 1.93 oz, 6 Count",Truck,1.64,72.74,1750
26543478,"5-hour ENERGY Shot, Extra Strength, Grape, 1.93 oz, 6 Count",Train,0.83,138.68,1751
26543478,"5-hour ENERGY Shot, Extra Strength, Grape, 1.93 oz, 6 Count",Air,7.3,34.95,1752
573929136,"5-hour ENERGY  Shot, Extra Strength, Blue Raspberry, 1.93 oz, 15 Count",Truck,1.59,125.83,1753
573929136,"5-hour ENERGY  Shot, Extra Strength, Blue Raspberry, 1.93 oz, 15 Count",Train,0.83,45.43,1754
573929136,"5-hour ENERGY  Shot, Extra Strength, Blue Raspberry, 1.93 oz, 15 Count",Air,5.26,189.31,1755
375290020,BCAA Powder - Evlution Nutrition Pre Workout BCAA Energy Powder 30 Servings - EVL BCAA Amino Acids Endurance & Muscle Recovery Drink - Blue Raz Flavor with Vitamin B12 & Vitamin C,Truck,2.07,197.02,1756
375290020,BCAA Powder - Evlution Nutrition Pre Workout BCAA Energy Powder 30 Servings - EVL BCAA Amino Acids Endurance & Muscle Recovery Drink - Blue Raz Flavor with Vitamin B12 & Vitamin C,Train,1.14,33.48,1757
375290020,BCAA Powder - Evlution Nutrition Pre Workout BCAA Energy Powder 30 Servings - EVL BCAA Amino Acids Endurance & Muscle Recovery Drink - Blue Raz Flavor with Vitamin B12 & Vitamin C,Air,8.96,54.25,1758
256691501,"5-hour ENERGY  Shot, Extra Strength, Peach Mango, 1.93 oz, 15 Count",Truck,1.14,146.92,1759
256691501,"5-hour ENERGY  Shot, Extra Strength, Peach Mango, 1.93 oz, 15 Count",Train,1.92,158.69,1760
256691501,"5-hour ENERGY  Shot, Extra Strength, Peach Mango, 1.93 oz, 15 Count",Air,6.65,43.92,1761
273110978,"MiO Vitamins Orange Tangerine Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Truck,1.23,64.41,1762
273110978,"MiO Vitamins Orange Tangerine Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Train,2.12,143.35,1763
273110978,"MiO Vitamins Orange Tangerine Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Air,8.02,184.64,1764
347689715,"MiO Energy Black Cherry Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Truck,1.86,35.28,1765
347689715,"MiO Energy Black Cherry Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Train,1.9,167.89,1766
347689715,"MiO Energy Black Cherry Sugar Free Water Enhancer with 2X More, 3.24 fl oz Big Bottle",Air,9.87,95.17,1767
775614262,"Great Value Blue Raspberry Drink Enhancer, 3.1 fl oz",Truck,2.49,20.62,1768
775614262,"Great Value Blue Raspberry Drink Enhancer, 3.1 fl oz",Train,2.48,113.85,1769
775614262,"Great Value Blue Raspberry Drink Enhancer, 3.1 fl oz",Air,7.13,52.99,1770
824027042,"Bang Keto Coffee Chocolate Peanut Butter High Protein Coffee Energy Drink, 15 oz Can",Truck,2.55,124.5,1771
824027042,"Bang Keto Coffee Chocolate Peanut Butter High Protein Coffee Energy Drink, 15 oz Can",Train,2.43,172.17,1772
824027042,"Bang Keto Coffee Chocolate Peanut Butter High Protein Coffee Energy Drink, 15 oz Can",Air,7.06,27.04,1773
28498194,"5-Hour Energy Shot, Extra Strength, Grape, 1.93 oz",Truck,2.23,38.73,1774
28498194,"5-Hour Energy Shot, Extra Strength, Grape, 1.93 oz",Train,2.06,63.09,1775
28498194,"5-Hour Energy Shot, Extra Strength, Grape, 1.93 oz",Air,9.78,79.39,1776
317665733,"A SHOC Accelerator Island Guava Smart Energy Drink, 12 Fl Oz Can",Truck,2.62,122.29,1777
317665733,"A SHOC Accelerator Island Guava Smart Energy Drink, 12 Fl Oz Can",Train,2.18,81.73,1778
317665733,"A SHOC Accelerator Island Guava Smart Energy Drink, 12 Fl Oz Can",Air,9.92,145.26,1779
10416088,"Great Value Sugar-Free Lemonade Drink Mix, 0.53 Oz., 6 Count",Truck,2.87,98.01,1780
10416088,"Great Value Sugar-Free Lemonade Drink Mix, 0.53 Oz., 6 Count",Train,1.77,151.55,1781
10416088,"Great Value Sugar-Free Lemonade Drink Mix, 0.53 Oz., 6 Count",Air,4.75,155.14,1782
14089648,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 6 Count",Truck,1.3,113.58,1783
14089648,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 6 Count",Train,2.08,55.34,1784
14089648,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 6 Count",Air,4.16,133.26,1785
55397854,"Starbucks Doubleshot Energy Vanilla Coffee Energy Drink, 11 oz, 4 Pack Cans",Truck,1.26,127.23,1786
55397854,"Starbucks Doubleshot Energy Vanilla Coffee Energy Drink, 11 oz, 4 Pack Cans",Train,1.29,143.31,1787
55397854,"Starbucks Doubleshot Energy Vanilla Coffee Energy Drink, 11 oz, 4 Pack Cans",Air,7.31,184.57,1788
907361253,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 15 Count",Truck,2.55,88.01,1789
907361253,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 15 Count",Train,1.83,125.09,1790
907361253,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz, 15 Count",Air,9.2,73.99,1791
28498163,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz",Truck,2.62,93.2,1792
28498163,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz",Train,1.77,45.79,1793
28498163,"5-hour ENERGY Shot, Extra Strength, Berry, 1.93 oz",Air,5.8,164.54,1794
10452470,"Clear American Peach Sparkling Water, 33.8 fl oz",Truck,1.67,111.55,1795
10452470,"Clear American Peach Sparkling Water, 33.8 fl oz",Train,1.23,30.37,1796
10452470,"Clear American Peach Sparkling Water, 33.8 fl oz",Air,4.56,39.91,1797
10452473,"Clear American Black Cherry Sparkling Water, 33.8 fl oz",Truck,2.62,177.18,1798
10452473,"Clear American Black Cherry Sparkling Water, 33.8 fl oz",Train,0.92,131.08,1799
10452473,"Clear American Black Cherry Sparkling Water, 33.8 fl oz",Air,5.95,47.0,1800
108958848,"Clear American Sparkling Water, Blackberry Lemonade, 33.8 fl oz",Truck,1.51,187.14,1801
108958848,"Clear American Sparkling Water, Blackberry Lemonade, 33.8 fl oz",Train,1.13,51.67,1802
108958848,"Clear American Sparkling Water, Blackberry Lemonade, 33.8 fl oz",Air,4.21,107.19,1803
10453153,"Clear American Sparkling Water, Wild Cherry, 33.8 fl oz",Truck,2.58,147.66,1804
10453153,"Clear American Sparkling Water, Wild Cherry, 33.8 fl oz",Train,2.41,120.49,1805
10453153,"Clear American Sparkling Water, Wild Cherry, 33.8 fl oz",Air,6.16,152.69,1806
842070498,"Clear American Cherry Lime Raspberry Sparkling Water, 33.8 Fl Oz, Bottle",Truck,1.34,45.09,1807
842070498,"Clear American Cherry Lime Raspberry Sparkling Water, 33.8 Fl Oz, Bottle",Train,1.57,74.63,1808
842070498,"Clear American Cherry Lime Raspberry Sparkling Water, 33.8 Fl Oz, Bottle",Air,8.61,110.22,1809
35592632,"Clear American Fuji Apple Sparkling Water, 33.8 fl oz",Truck,2.74,67.09,1810
35592632,"Clear American Fuji Apple Sparkling Water, 33.8 fl oz",Train,2.21,188.09,1811
35592632,"Clear American Fuji Apple Sparkling Water, 33.8 fl oz",Air,6.59,76.34,1812
734386776,"Clear American Sparkling Water, Cherry Vanilla, 33.8 fl oz",Truck,2.87,129.15,1813
734386776,"Clear American Sparkling Water, Cherry Vanilla, 33.8 fl oz",Train,1.57,166.51,1814
734386776,"Clear American Sparkling Water, Cherry Vanilla, 33.8 fl oz",Air,7.47,135.79,1815
463557731,"Clear American Sparkling Water, Tangerine Mango, 33.8 fl oz",Truck,2.41,58.44,1816
463557731,"Clear American Sparkling Water, Tangerine Mango, 33.8 fl oz",Train,1.42,25.28,1817
463557731,"Clear American Sparkling Water, Tangerine Mango, 33.8 fl oz",Air,4.48,101.03,1818
10453152,"Clear American Sparkling Water, Mandarin Orange, 33.8 fl oz",Truck,1.52,72.27,1819
10453152,"Clear American Sparkling Water, Mandarin Orange, 33.8 fl oz",Train,1.36,22.14,1820
10453152,"Clear American Sparkling Water, Mandarin Orange, 33.8 fl oz",Air,4.96,36.92,1821
41862625,"Clear American Sparkling Water, Key Lime 33.8 fl oz",Truck,2.48,193.56,1822
41862625,"Clear American Sparkling Water, Key Lime 33.8 fl oz",Train,2.19,131.62,1823
41862625,"Clear American Sparkling Water, Key Lime 33.8 fl oz",Air,9.67,70.22,1824
10452357,"Clear American Sparkling Water, Strawberry, 33.8 fl oz",Truck,2.99,50.52,1825
10452357,"Clear American Sparkling Water, Strawberry, 33.8 fl oz",Train,1.6,65.55,1826
10452357,"Clear American Sparkling Water, Strawberry, 33.8 fl oz",Air,5.22,64.47,1827
50280115,"Clear American Sparkling Water, Orange & Cream, 33.8 fl oz",Truck,1.94,63.56,1828
50280115,"Clear American Sparkling Water, Orange & Cream, 33.8 fl oz",Train,2.45,69.95,1829
50280115,"Clear American Sparkling Water, Orange & Cream, 33.8 fl oz",Air,6.25,198.06,1830
329587316,"Clear American Cotton Candy Sparkling Water, 33.8 Fl Oz, Bottle",Truck,2.28,126.35,1831
329587316,"Clear American Cotton Candy Sparkling Water, 33.8 Fl Oz, Bottle",Train,1.93,173.61,1832
329587316,"Clear American Cotton Candy Sparkling Water, 33.8 Fl Oz, Bottle",Air,6.15,59.49,1833
47197223,"Clear American Sparkling Water, Cherry Limeade, 12 fl Oz, 12 Count",Truck,2.93,152.01,1834
47197223,"Clear American Sparkling Water, Cherry Limeade, 12 fl Oz, 12 Count",Train,2.35,107.75,1835
47197223,"Clear American Sparkling Water, Cherry Limeade, 12 fl Oz, 12 Count",Air,4.81,142.23,1836
42132281,"Clear American Black Cherry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Truck,2.13,73.44,1837
42132281,"Clear American Black Cherry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Train,2.2,62.21,1838
42132281,"Clear American Black Cherry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Air,6.84,82.37,1839
24034028,"Clear American Cherry Limeade Sparkling Water, 33.8 fl oz",Truck,2.35,166.93,1840
24034028,"Clear American Cherry Limeade Sparkling Water, 33.8 fl oz",Train,0.83,171.09,1841
24034028,"Clear American Cherry Limeade Sparkling Water, 33.8 fl oz",Air,7.77,49.18,1842
42068049,"Clear American Strawberry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Truck,1.35,26.03,1843
42068049,"Clear American Strawberry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Train,1.09,128.51,1844
42068049,"Clear American Strawberry Sparkling Water, 12 Fl Oz, 12 Pack Cans",Air,4.36,106.86,1845
217072817,"LaCroix Sparkling Water, LimonCello 8pk/ 12 fl oz",Truck,1.39,71.3,1846
217072817,"LaCroix Sparkling Water, LimonCello 8pk/ 12 fl oz",Train,1.57,117.71,1847
217072817,"LaCroix Sparkling Water, LimonCello 8pk/ 12 fl oz",Air,8.52,39.31,1848
42068050,"Clear American Sparkling Water, Peach, 12 fl oz, 12 Count",Truck,1.01,63.13,1849
42068050,"Clear American Sparkling Water, Peach, 12 fl oz, 12 Count",Train,2.42,198.02,1850
42068050,"Clear American Sparkling Water, Peach, 12 fl oz, 12 Count",Air,8.55,134.7,1851
42118172,"Clear American Mandarin Orange Sparkling Water, 12 fl oz, 12 Count",Truck,1.99,44.62,1852
42118172,"Clear American Mandarin Orange Sparkling Water, 12 fl oz, 12 Count",Train,1.12,32.62,1853
42118172,"Clear American Mandarin Orange Sparkling Water, 12 fl oz, 12 Count",Air,9.95,86.63,1854
36333049,"LaCroix Sparkling Water, Lime 8Pk/12Oz",Truck,1.81,189.37,1855
36333049,"LaCroix Sparkling Water, Lime 8Pk/12Oz",Train,0.86,117.58,1856
36333049,"LaCroix Sparkling Water, Lime 8Pk/12Oz",Air,9.53,155.91,1857
42068051,"Clear American Pineapple Coconut Sparkling Water, 12 Fl Oz, 12 Pack Cans",Truck,2.8,131.95,1858
42068051,"Clear American Pineapple Coconut Sparkling Water, 12 Fl Oz, 12 Pack Cans",Train,2.38,125.1,1859
42068051,"Clear American Pineapple Coconut Sparkling Water, 12 Fl Oz, 12 Pack Cans",Air,4.8,151.78,1860
925850848,"AHA Sparkling Water, Pineapple + Passionfruit Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Truck,2.48,29.57,1861
925850848,"AHA Sparkling Water, Pineapple + Passionfruit Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Train,1.34,108.87,1862
925850848,"AHA Sparkling Water, Pineapple + Passionfruit Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Air,4.24,135.92,1863
202482859,"AHA Sparkling Water, Blackberry + Lemon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Truck,1.67,191.05,1864
202482859,"AHA Sparkling Water, Blackberry + Lemon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Train,1.39,135.9,1865
202482859,"AHA Sparkling Water, Blackberry + Lemon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Air,8.62,147.32,1866
111903391,"Clear American Unsweetened Lime Sparkling Water, 12 Fl Oz, 12 Pack Cans",Truck,1.38,141.29,1867
111903391,"Clear American Unsweetened Lime Sparkling Water, 12 Fl Oz, 12 Pack Cans",Train,2.42,140.87,1868
111903391,"Clear American Unsweetened Lime Sparkling Water, 12 Fl Oz, 12 Pack Cans",Air,8.53,86.79,1869
948020632,"bubly Blackberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Truck,2.16,80.3,1870
948020632,"bubly Blackberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Train,1.72,41.51,1871
948020632,"bubly Blackberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Air,9.88,89.65,1872
579022868,"bubly Strawberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Truck,1.06,47.94,1873
579022868,"bubly Strawberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Train,1.31,98.54,1874
579022868,"bubly Strawberry Flavored Sparkling Water, 12 oz, 8 Pack Cans",Air,9.17,105.11,1875
138409196,"AHA Sparkling Water, Blueberry Pomegranate Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Truck,1.17,116.11,1876
138409196,"AHA Sparkling Water, Blueberry Pomegranate Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Train,1.12,92.44,1877
138409196,"AHA Sparkling Water, Blueberry Pomegranate Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Air,4.46,27.79,1878
45726041,"LaCroix Sparkling Water, Razz- Cranberry 8Pk/12Oz",Truck,1.82,120.75,1879
45726041,"LaCroix Sparkling Water, Razz- Cranberry 8Pk/12Oz",Train,1.2,189.15,1880
45726041,"LaCroix Sparkling Water, Razz- Cranberry 8Pk/12Oz",Air,8.68,120.22,1881
618205718,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Grape Raspberry, Strawberry Watermelon, Classic Lemonade, Lemon Lime)",Truck,2.86,177.85,1882
618205718,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Grape Raspberry, Strawberry Watermelon, Classic Lemonade, Lemon Lime)",Train,1.42,148.45,1883
618205718,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Grape Raspberry, Strawberry Watermelon, Classic Lemonade, Lemon Lime)",Air,8.16,99.79,1884
807698057,"bubly Summer Coconut Pineapple Sparkling Water, 12 Fl Oz, 8 Pack Cans",Truck,2.76,143.78,1885
807698057,"bubly Summer Coconut Pineapple Sparkling Water, 12 Fl Oz, 8 Pack Cans",Train,1.99,92.58,1886
807698057,"bubly Summer Coconut Pineapple Sparkling Water, 12 Fl Oz, 8 Pack Cans",Air,5.81,34.22,1887
41578529,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Black Raspberry, Cherry Limeade, Orange Mango, Kiwi Strawberry)",Truck,1.12,166.67,1888
41578529,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Black Raspberry, Cherry Limeade, Orange Mango, Kiwi Strawberry)",Train,1.03,176.83,1889
41578529,"Sparkling Ice Variety Pack, 17 Fl Oz, 12 Count (Black Raspberry, Cherry Limeade, Orange Mango, Kiwi Strawberry)",Air,5.26,47.9,1890
133208958,"AHA Sparkling Water, Lime + Watermelon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Truck,2.49,100.3,1891
133208958,"AHA Sparkling Water, Lime + Watermelon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Train,0.85,94.7,1892
133208958,"AHA Sparkling Water, Lime + Watermelon Flavored Water, Zero Calories, Sodium Free, No Sweeteners, 12 fl oz, 8 Pack",Air,5.66,130.08,1893
133272692,"Clear American Unsweetened Blackberry Sparkling Water, 12 fl oz, 12 Count",Truck,1.72,174.8,1894
133272692,"Clear American Unsweetened Blackberry Sparkling Water, 12 fl oz, 12 Count",Train,1.49,197.45,1895
133272692,"Clear American Unsweetened Blackberry Sparkling Water, 12 fl oz, 12 Count",Air,4.85,78.15,1896
128979268,"LaCroix Tangerine Sparkling Water - 8pk/12 fl oz Cans, 8 / Pack (Quantity)",Truck,1.28,162.49,1897
128979268,"LaCroix Tangerine Sparkling Water - 8pk/12 fl oz Cans, 8 / Pack (Quantity)",Train,1.78,28.75,1898
128979268,"LaCroix Tangerine Sparkling Water - 8pk/12 fl oz Cans, 8 / Pack (Quantity)",Air,5.5,166.72,1899
220279687,"bubly Lime Flavored Sparkling Water, 12 oz, 8 Pack Cans",Truck,1.91,138.16,1900
220279687,"bubly Lime Flavored Sparkling Water, 12 oz, 8 Pack Cans",Train,1.65,114.39,1901
220279687,"bubly Lime Flavored Sparkling Water, 12 oz, 8 Pack Cans",Air,7.53,33.87,1902
36361306,"Ready-to-Drink - Grapefruit - 12 fl oz (355 mL) - Can - 8 / Pack / Can, 8 / Pack (Quantity)",Truck,2.21,112.8,1903
36361306,"Ready-to-Drink - Grapefruit - 12 fl oz (355 mL) - Can - 8 / Pack / Can, 8 / Pack (Quantity)",Train,1.68,136.42,1904
36361306,"Ready-to-Drink - Grapefruit - 12 fl oz (355 mL) - Can - 8 / Pack / Can, 8 / Pack (Quantity)",Air,8.19,39.75,1905
36325236,Sprkilng Water Can Pure,Truck,1.56,32.89,1906
36325236,Sprkilng Water Can Pure,Train,1.95,117.24,1907
36325236,Sprkilng Water Can Pure,Air,4.3,53.35,1908
101461729,"LaCroix Passionfruit Sparkling Water, 12 Fl Oz, 8 Count Cans",Truck,2.7,124.59,1909
101461729,"LaCroix Passionfruit Sparkling Water, 12 Fl Oz, 8 Count Cans",Train,2.27,170.04,1910
101461729,"LaCroix Passionfruit Sparkling Water, 12 Fl Oz, 8 Count Cans",Air,7.79,36.51,1911
44391331,"Sparkling Ice Naturally Flavored Sparkling Water, Strawberry Watermelon 17 Fl Oz",Truck,1.67,139.07,1912
44391331,"Sparkling Ice Naturally Flavored Sparkling Water, Strawberry Watermelon 17 Fl Oz",Train,1.59,174.24,1913
44391331,"Sparkling Ice Naturally Flavored Sparkling Water, Strawberry Watermelon 17 Fl Oz",Air,9.62,26.07,1914
292306767,"REESE'S, THiNS Dark Chocolate Peanut Butter Cups Candy, Individually Wrapped, 3.1 oz, Bag",Truck,2.79,94.18,1915
292306767,"REESE'S, THiNS Dark Chocolate Peanut Butter Cups Candy, Individually Wrapped, 3.1 oz, Bag",Train,1.95,173.24,1916
292306767,"REESE'S, THiNS Dark Chocolate Peanut Butter Cups Candy, Individually Wrapped, 3.1 oz, Bag",Air,4.87,55.01,1917
533799481,"Lily's Sour Gummy Worms, Tart 'N Tasty Fruit Flavors, 1.8 oz",Truck,1.83,147.0,1918
533799481,"Lily's Sour Gummy Worms, Tart 'N Tasty Fruit Flavors, 1.8 oz",Train,1.28,164.97,1919
533799481,"Lily's Sour Gummy Worms, Tart 'N Tasty Fruit Flavors, 1.8 oz",Air,6.87,188.36,1920
834753862,"Lily's Gummy Bears Sweet Fruity Friends, 1.8oz",Truck,1.87,21.05,1921
834753862,"Lily's Gummy Bears Sweet Fruity Friends, 1.8oz",Train,2.41,145.79,1922
834753862,"Lily's Gummy Bears Sweet Fruity Friends, 1.8oz",Air,4.87,180.19,1923
10452223,"YORK Peppermint Patties Dark Chocolate Sugar Free Candy, Individually Wrapped, 3 oz, Bag",Truck,2.33,83.48,1924
10452223,"YORK Peppermint Patties Dark Chocolate Sugar Free Candy, Individually Wrapped, 3 oz, Bag",Train,1.59,95.31,1925
10452223,"YORK Peppermint Patties Dark Chocolate Sugar Free Candy, Individually Wrapped, 3 oz, Bag",Air,9.54,114.78,1926
257827854,Snickers Dark Chocolate Almond Brownie Chocolate Candy Fun Size - 6.93oz,Truck,2.31,143.36,1927
257827854,Snickers Dark Chocolate Almond Brownie Chocolate Candy Fun Size - 6.93oz,Train,0.81,169.14,1928
257827854,Snickers Dark Chocolate Almond Brownie Chocolate Candy Fun Size - 6.93oz,Air,8.97,187.71,1929
52810177,"Albanese Sugar Free Fat Free Gluten Free 12 Flavor Gummi Bears, 3.5 oz",Truck,1.25,25.66,1930
52810177,"Albanese Sugar Free Fat Free Gluten Free 12 Flavor Gummi Bears, 3.5 oz",Train,1.16,101.17,1931
52810177,"Albanese Sugar Free Fat Free Gluten Free 12 Flavor Gummi Bears, 3.5 oz",Air,5.47,45.19,1932
763670099,"Sam's Choice Swiss Dark Chocolate with Sea Salt Caramel, 3.5 oz",Truck,1.96,170.27,1933
763670099,"Sam's Choice Swiss Dark Chocolate with Sea Salt Caramel, 3.5 oz",Train,2.46,94.32,1934
763670099,"Sam's Choice Swiss Dark Chocolate with Sea Salt Caramel, 3.5 oz",Air,4.11,105.04,1935
10533782,"Russell Stover Sugar Free Coconut with Stevia  Sweet Coconut in Chocolate Candy, 3 oz. Bag",Truck,1.73,63.01,1936
10533782,"Russell Stover Sugar Free Coconut with Stevia  Sweet Coconut in Chocolate Candy, 3 oz. Bag",Train,2.24,68.77,1937
10533782,"Russell Stover Sugar Free Coconut with Stevia  Sweet Coconut in Chocolate Candy, 3 oz. Bag",Air,4.54,178.74,1938
